Estimate,SE,dfcom,LCI,UCI,term,exposure,modifier2,exposure_value,modifier2_value,outcome,modifier1,modifier1_value,modifier_var
0,0,1230596,0,0,Contrast 1,COHORThistorical,t,1,0,bmi,NA,NA,NA
0,0,1230596,0,0,Contrast 1,COHORTexposed,t,1,0,bmi,NA,NA,NA
0,0,1230596,0,0,Contrast 1,COHORTunexposed,t,1,0,bmi,NA,NA,NA
0.029825396207074768,0.0074860842487774965,1230596,0.015152671079470876,0.04449812133467866,Contrast 1,COHORThistorical,t,1,100,bmi,NA,NA,NA
-4.1689470299021217e-4,0.014015059129468084,1230596,-0.027886410596747655,0.02705262119076723,Contrast 1,COHORTexposed,t,1,100,bmi,NA,NA,NA
-0.035436594153331655,0.005926476848933691,1230596,-0.04705248877724169,-0.023820699529421622,Contrast 1,COHORTunexposed,t,1,100,bmi,NA,NA,NA
0,0,1230590,0,0,Contrast 1,COHORThistorical,t,1,0,bmi,sex_categoryMale,1,sex_category
0,0,1230590,0,0,Contrast 1,COHORTexposed,t,1,0,bmi,sex_categoryMale,1,sex_category
0,0,1230590,0,0,Contrast 1,COHORTunexposed,t,1,0,bmi,sex_categoryMale,1,sex_category
0,0,1230590,0,0,Contrast 1,COHORThistorical,t,1,0,bmi,sex_categoryFemale,1,sex_category
0,0,1230590,0,0,Contrast 1,COHORTexposed,t,1,0,bmi,sex_categoryFemale,1,sex_category
0,0,1230590,0,0,Contrast 1,COHORTunexposed,t,1,0,bmi,sex_categoryFemale,1,sex_category
0.0019302314227737233,0.01253097314267102,1230590,-0.022630475936861474,0.02649093878240892,Contrast 1,COHORThistorical,t,1,100,bmi,sex_categoryMale,1,sex_category
0.027677113310667897,0.023896866900728342,1230590,-0.01916074581475965,0.07451497243609545,Contrast 1,COHORTexposed,t,1,100,bmi,sex_categoryMale,1,sex_category
-0.04538170321545067,0.009286122124563546,1230590,-0.06358250257959522,-0.027180903851306115,Contrast 1,COHORTunexposed,t,1,100,bmi,sex_categoryMale,1,sex_category
0.04845533799253455,0.00940122828858087,1230590,0.030028930546916043,0.06688174543815306,Contrast 1,COHORThistorical,t,1,100,bmi,sex_categoryFemale,1,sex_category
-0.019579109896330847,0.0172020513430725,1230590,-0.05329513052875295,0.014136910736091253,Contrast 1,COHORTexposed,t,1,100,bmi,sex_categoryFemale,1,sex_category
